timestamps,open,high,low,close,volume,amount
2024-04-23 20:00:00,66457.7,66466.6,65929.8,66329.0,4942.484,327112246.9734
2024-04-23 21:00:00,66329.0,66448.0,66218.0,66326.0,1552.904,103016861.4894
2024-04-23 22:00:00,66326.0,66432.7,66250.6,66338.7,1007.426,66857820.9573
2024-04-23 23:00:00,66338.7,66419.1,66091.8,66397.8,1404.59,93083638.6825
2024-04-24 00:00:00,66397.8,66730.0,66369.7,66730.0,2751.571,183179364.2072
2024-04-24 01:00:00,66730.0,66887.0,66666.0,66715.5,2428.151,162122901.7825
2024-04-24 02:00:00,66715.5,66753.9,66430.6,66512.3,1776.805,118331701.226
2024-04-24 03:00:00,66512.3,66714.3,66495.0,66597.1,1420.313,94618546.7865
2024-04-24 04:00:00,66597.1,67084.5,66573.2,66982.0,2911.742,194722559.5692
2024-04-24 05:00:00,66982.0,67054.6,66612.2,66722.1,2774.917,185405824.8014
2024-04-24 06:00:00,66722.1,66776.0,66521.0,66755.1,1894.784,126300737.0648
2024-04-24 07:00:00,66755.1,66872.3,66555.0,66590.1,2123.881,141735040.7758
2024-04-24 08:00:00,66590.1,66722.5,66450.0,66510.1,2650.848,176496038.4023
2024-04-24 09:00:00,66510.1,66537.0,66230.4,66327.0,3079.959,204380868.5282
2024-04-24 10:00:00,66327.0,66483.0,66169.2,66400.1,2866.249,190153891.6762
2024-04-24 11:00:00,66400.1,66616.5,66341.7,66559.4,2472.494,164418458.5243
2024-04-24 12:00:00,66559.4,66714.5,66300.6,66313.8,2924.071,194526181.1115
2024-04-24 13:00:00,66313.8,66321.2,65762.5,66030.1,9996.974,660308295.7643
2024-04-24 14:00:00,66030.1,66179.4,64620.0,65210.1,21845.88,1424810749.0335
2024-04-24 15:00:00,65210.1,65220.4,64481.1,64596.4,11291.173,731742076.6861
2024-04-24 16:00:00,64596.4,64927.0,64321.0,64785.0,8925.189,576725761.0227
2024-04-24 17:00:00,64785.0,65116.4,64738.2,64862.1,5319.99,345371062.7228
2024-04-24 18:00:00,64862.1,64900.0,64022.0,64107.4,7173.933,462084903.9986
2024-04-24 19:00:00,64107.4,64477.8,63714.9,63966.0,10276.295,658612032.1107
2024-04-24 20:00:00,63966.0,64235.0,63562.6,64081.2,7684.678,491167141.5872
2024-04-24 21:00:00,64081.2,64450.0,63956.4,64376.2,3063.656,196802961.1522
2024-04-24 22:00:00,64376.2,64385.9,63925.0,64067.9,2913.063,186911993.0547
2024-04-24 23:00:00,64067.9,64328.4,63780.0,64259.1,3701.8,237231877.1875
2024-04-25 00:00:00,64259.1,64710.0,64200.6,64520.2,3216.864,207468491.4897
2024-04-25 01:00:00,64520.2,64635.9,64005.7,64028.0,3384.606,217698934.5736
2024-04-25 02:00:00,64028.0,64304.2,63813.6,64267.0,3629.781,232684628.7627
2024-04-25 03:00:00,64267.0,64444.2,64117.0,64256.4,2193.814,141022410.7785
2024-04-25 04:00:00,64256.4,64367.2,64024.3,64318.9,1821.747,116973951.8069
2024-04-25 05:00:00,64318.9,64342.7,63987.0,64190.2,2623.499,168298326.0922
2024-04-25 06:00:00,64190.2,64359.2,64151.2,64256.9,1143.852,73495082.3186
2024-04-25 07:00:00,64256.9,64349.0,63800.1,63996.3,4668.218,298912603.8255
2024-04-25 08:00:00,63996.3,64150.0,63666.3,63907.4,5115.308,326687614.3983
2024-04-25 09:00:00,63907.4,64166.5,63771.3,63940.7,3141.881,201033125.1858
2024-04-25 10:00:00,63940.7,63940.7,63286.1,63422.1,10224.938,649687506.7823
2024-04-25 11:00:00,63422.1,63960.8,63412.7,63815.0,3606.394,229936759.5998
2024-04-25 12:00:00,63815.0,64298.8,63228.1,63390.2,11305.169,720679961.7902
2024-04-25 13:00:00,63390.2,63540.0,62745.2,63418.7,15892.146,1003602047.9815
2024-04-25 14:00:00,63418.7,63848.7,63180.7,63353.9,7788.14,494830921.8671
2024-04-25 15:00:00,63353.9,64193.8,63216.4,64103.2,7604.936,485094465.2577
2024-04-25 16:00:00,64103.2,64525.0,63940.4,64421.2,8132.744,522666280.301
2024-04-25 17:00:00,64421.2,64874.0,64359.4,64700.0,8451.954,546246966.5641
2024-04-25 18:00:00,64700.0,64950.0,64442.6,64698.1,6018.556,389212118.1343
2024-04-25 19:00:00,64698.1,64773.7,64535.0,64738.8,2101.097,135853721.9408
2024-04-25 20:00:00,64738.8,64977.0,64441.5,64751.0,4948.474,320202911.1392
2024-04-25 21:00:00,64751.0,65272.3,64638.0,64660.7,4464.752,290079765.3999
2024-04-25 22:00:00,64660.7,64703.2,64501.3,64569.9,1961.134,126693265.4518
2024-04-25 23:00:00,64569.9,64707.3,64412.2,64464.6,1744.419,112557033.9953
2024-04-26 00:00:00,64464.6,64529.8,64056.1,64275.5,4508.793,289770555.6151
2024-04-26 01:00:00,64275.5,64638.0,63780.0,64365.8,6450.516,413937548.9226
2024-04-26 02:00:00,64365.8,64633.0,64270.0,64471.8,2236.868,144162454.8188
2024-04-26 03:00:00,64471.8,64487.8,64281.2,64362.2,1528.387,98381447.2336
2024-04-26 04:00:00,64362.2,64371.2,64150.1,64192.3,1749.733,112426734.8954
2024-04-26 05:00:00,64192.3,64530.0,63914.5,64503.8,4140.421,265865103.5577
2024-04-26 06:00:00,64503.8,64530.5,64215.7,64330.8,1821.762,117287188.1815
2024-04-26 07:00:00,64330.8,64593.9,64203.2,64244.5,3514.714,226308786.4389
2024-04-26 08:00:00,64244.5,64457.0,64189.2,64384.9,1975.136,127084189.968
2024-04-26 09:00:00,64384.9,64545.0,64300.0,64461.9,1720.097,110846327.7015
2024-04-26 10:00:00,64461.9,64532.8,64023.1,64069.7,3760.406,241471344.9495
2024-04-26 11:00:00,64069.7,64241.5,64024.7,64216.4,1881.594,120697309.852
2024-04-26 12:00:00,64216.4,64500.0,63910.1,64113.1,5180.684,332843259.0216
2024-04-26 13:00:00,64113.1,64570.0,63633.2,64463.0,10037.642,642686284.7861
2024-04-26 14:00:00,64463.0,64798.0,63755.2,63829.3,10634.609,683832075.0422
2024-04-26 15:00:00,63829.3,64010.6,63301.1,63479.1,9641.638,612959053.6909
2024-04-26 16:00:00,63479.1,63783.8,63273.0,63637.6,5992.729,380912082.0145
2024-04-26 17:00:00,63637.6,64127.4,63522.1,63983.0,5290.798,337962573.4831
2024-04-26 18:00:00,63983.0,64140.0,63917.0,64036.2,1742.384,111544246.8157
2024-04-26 19:00:00,64036.2,64123.3,63705.8,63723.8,2292.955,146470207.0752
2024-04-26 20:00:00,63723.8,64100.0,63723.8,63949.9,1564.234,100001637.7543
2024-04-26 21:00:00,63949.9,64060.0,63801.5,64034.1,1312.098,83867310.8455
2024-04-26 22:00:00,64034.1,64034.2,63650.0,63797.1,2196.801,140205797.6884
2024-04-26 23:00:00,63797.1,63897.0,63723.0,63746.0,833.413,53171276.0627
2024-04-27 00:00:00,63746.0,63900.0,62802.0,63170.2,9220.97,582754779.1845
2024-04-27 01:00:00,63170.2,63265.3,62370.0,62574.5,8695.119,545336532.1512
2024-04-27 02:00:00,62574.5,63350.0,62443.6,62908.1,6266.476,394314457.6706
2024-04-27 03:00:00,62908.1,63139.1,62780.0,63069.0,2161.859,136182163.7576
2024-04-27 04:00:00,63069.0,63176.4,62930.2,63038.8,1701.353,107242950.0789
2024-04-27 05:00:00,63038.8,63084.8,62746.3,62966.1,2319.377,145912249.3846
2024-04-27 06:00:00,62966.1,63144.0,62850.0,63007.0,1694.754,106740703.0761
2024-04-27 07:00:00,63007.0,63142.0,62925.9,62951.1,1225.353,77259529.6541
2024-04-27 08:00:00,62951.1,63041.1,62906.0,63003.8,973.471,61303993.6605
2024-04-27 09:00:00,63003.8,63033.2,62845.5,62959.7,1537.045,96707617.8801
2024-04-27 10:00:00,62959.7,62965.0,62714.0,62778.6,1965.6,123491763.7494
2024-04-27 11:00:00,62778.6,62936.2,62641.0,62837.8,1839.491,115492210.2793
2024-04-27 12:00:00,62837.8,63149.6,62783.8,63013.1,3192.758,201197979.5104
2024-04-27 13:00:00,63013.1,63233.0,62970.0,63194.1,2072.616,130865346.5421
2024-04-27 14:00:00,63194.1,63389.6,63025.2,63104.9,2470.983,156206647.63
2024-04-27 15:00:00,63104.9,63192.1,62830.0,62935.3,2357.027,148421380.7588
2024-04-27 16:00:00,62935.3,63093.3,62712.1,62712.1,3922.005,246660935.3149
2024-04-27 17:00:00,62712.1,63623.0,62712.0,63396.2,6145.194,388694773.1891
2024-04-27 18:00:00,63396.2,63599.0,62712.8,63300.0,6980.249,440882963.845
2024-04-27 19:00:00,63300.0,63366.5,63139.0,63329.6,1592.816,100759363.2886
2024-04-27 20:00:00,63329.6,63433.7,63118.6,63251.9,1347.296,85236576.8743
2024-04-27 21:00:00,63251.9,63344.8,63130.0,63256.0,613.327,38776954.4762
2024-04-27 22:00:00,63256.0,63440.7,63200.6,63235.9,1272.292,80554823.0052
2024-04-27 23:00:00,63235.9,63535.7,63235.9,63412.9,1300.543,82480771.7137
2024-04-28 00:00:00,63412.9,63720.0,63412.8,63576.8,2281.021,145002730.4174
2024-04-28 01:00:00,63576.8,63662.0,63471.1,63559.8,1066.746,67811155.0015
2024-04-28 02:00:00,63559.8,64029.8,63512.9,63919.5,3852.204,245866634.5122
2024-04-28 03:00:00,63919.5,64336.8,63898.1,63991.4,4570.27,293027487.9021
2024-04-28 04:00:00,63991.4,64029.9,63785.6,63819.9,1648.241,105350934.4241
2024-04-28 05:00:00,63819.9,63982.0,63785.1,63934.3,1167.174,74533023.2177
2024-04-28 06:00:00,63934.3,64000.0,63781.2,63944.9,1564.917,99988828.8419
2024-04-28 07:00:00,63944.9,64050.5,63873.3,63890.4,989.112,63246095.9389
2024-04-28 08:00:00,63890.4,63961.9,63650.5,63690.0,1599.996,102023102.6928
2024-04-28 09:00:00,63690.0,63806.4,63639.0,63738.1,1085.618,69182842.5444
2024-04-28 10:00:00,63738.1,63772.7,63309.8,63670.7,3453.7,219432841.1795
2024-04-28 11:00:00,63670.7,63695.0,63350.3,63463.0,2478.098,157319083.8696
2024-04-28 12:00:00,63463.0,63666.0,63387.2,63555.3,2007.832,127599507.1944
2024-04-28 13:00:00,63555.3,63862.4,63504.0,63738.5,2577.775,164280553.9265
2024-04-28 14:00:00,63738.5,63756.0,63457.5,63577.7,1614.111,102640487.0531
2024-04-28 15:00:00,63577.7,63631.3,63424.6,63507.5,989.683,62860893.9017
2024-04-28 16:00:00,63507.5,63764.0,63456.2,63674.6,1712.09,108926595.9971
2024-04-28 17:00:00,63674.6,63794.8,63541.4,63730.0,939.278,59803721.0398
2024-04-28 18:00:00,63730.0,63968.3,63660.0,63902.3,1781.469,113728469.9023
2024-04-28 19:00:00,63902.3,63905.9,63680.0,63694.3,999.13,63710175.7097
2024-04-28 20:00:00,63694.3,63714.9,63543.7,63650.0,956.858,60876910.4043
2024-04-28 21:00:00,63650.0,63736.0,63564.7,63636.5,675.959,43022548.3644
2024-04-28 22:00:00,63636.5,63689.0,62834.1,63118.3,8407.814,531244812.1906
2024-04-28 23:00:00,63118.3,63147.7,62674.2,63092.8,6067.698,381692494.3286
2024-04-29 00:00:00,63092.8,63298.0,62970.0,63232.1,2207.905,139509359.6458
2024-04-29 01:00:00,63232.1,63343.2,63060.0,63205.3,2174.287,137365680.2213
2024-04-29 02:00:00,63205.3,63263.3,62540.0,62682.0,4896.08,307557137.9204
2024-04-29 03:00:00,62682.0,62750.5,61832.2,62250.0,10439.879,651178276.9713
2024-04-29 04:00:00,62250.0,62598.0,62158.8,62501.8,4304.33,268603637.4588
2024-04-29 05:00:00,62501.8,62501.8,61998.2,62408.3,4775.043,297386274.0939
2024-04-29 06:00:00,62408.3,62428.5,61856.4,62159.4,6732.055,418166694.8153
2024-04-29 07:00:00,62159.4,62385.0,61886.8,62363.7,3890.189,241819004.7044
2024-04-29 08:00:00,62363.7,62470.2,62190.0,62365.1,2092.0,130384840.5189
2024-04-29 09:00:00,62365.1,62669.9,62238.1,62522.0,3660.878,228755018.5893
2024-04-29 10:00:00,62522.0,62666.0,62368.0,62371.1,3382.489,211452069.7821
2024-04-29 11:00:00,62371.1,62413.0,62128.0,62240.1,2440.181,151956448.1575
2024-04-29 12:00:00,62240.1,62639.0,62025.1,62582.3,5240.424,326686522.0226
2024-04-29 13:00:00,62582.3,62692.2,61729.9,61985.6,11075.587,688230868.3603
2024-04-29 14:00:00,61985.6,62999.3,61843.0,62815.0,11785.37,737165348.0887
2024-04-29 15:00:00,62815.0,63119.0,62705.1,63017.3,5341.25,336041168.9864
2024-04-29 16:00:00,63017.3,63152.1,62697.4,62761.3,3295.685,207368807.6088
2024-04-29 17:00:00,62761.3,63199.9,62740.7,63004.6,2800.619,176444345.2454
2024-04-29 18:00:00,63004.6,63034.1,62678.7,62847.7,1784.261,112119374.2972
2024-04-29 19:00:00,62847.7,62975.7,62520.0,62959.1,4221.892,264643550.5977
2024-04-29 20:00:00,62959.1,63117.7,62862.5,62942.0,1586.195,99927838.3467
2024-04-29 21:00:00,62942.0,63170.9,62793.3,63066.1,1444.388,90949697.7397
2024-04-29 22:00:00,63066.1,63912.3,63012.2,63846.0,8126.894,516521261.9789
2024-04-29 23:00:00,63846.0,64193.0,63755.1,63827.9,5498.922,351823857.5473
2024-04-30 00:00:00,63827.9,64705.3,63653.3,64547.6,6932.283,445168200.1269
2024-04-30 01:00:00,64547.6,64583.0,63543.2,63583.4,6002.045,384620407.4783
2024-04-30 02:00:00,63583.4,63876.5,63088.0,63746.3,8664.792,549700395.8984
2024-04-30 03:00:00,63746.3,63800.0,63526.4,63628.3,2618.456,166665611.173
2024-04-30 04:00:00,63628.3,63697.9,63316.8,63391.3,3426.173,217593950.4125
2024-04-30 05:00:00,63391.3,63469.9,63039.0,63290.1,4121.784,260615358.2823
2024-04-30 06:00:00,63290.1,63437.5,63179.3,63378.9,1676.301,106151634.9039
2024-04-30 07:00:00,63378.9,63423.3,63100.0,63114.8,2528.835,159952516.8575
2024-04-30 08:00:00,63114.8,63209.0,61757.0,61878.5,17296.244,1079127220.9618
2024-04-30 09:00:00,61878.5,62080.0,61515.0,61645.5,11572.347,715522920.4802
2024-04-30 10:00:00,61645.5,61760.3,61350.0,61754.3,7447.35,458825415.7594
2024-04-30 11:00:00,61754.3,61754.4,61001.7,61194.5,12001.738,735686012.5317
2024-04-30 12:00:00,61194.5,61328.9,60703.0,61214.9,10697.814,653300313.6201
2024-04-30 13:00:00,61214.9,61289.7,60748.6,60800.1,7152.109,436696591.7863
2024-04-30 14:00:00,60800.1,61554.6,60500.8,61211.5,15188.315,926551383.7465
2024-04-30 15:00:00,61211.5,61365.0,60545.0,60760.0,10130.675,616744913.6672
2024-04-30 16:00:00,60760.0,60879.1,60121.0,60304.9,13506.084,816369524.335
2024-04-30 17:00:00,60304.9,60480.0,60022.6,60337.6,6369.138,383679587.5611
2024-04-30 18:00:00,60337.6,60510.7,59950.0,60386.8,7247.369,436707912.5333
2024-04-30 19:00:00,60386.8,60493.8,59132.0,59276.4,20022.389,1197127937.0653
2024-04-30 20:00:00,59276.4,60175.9,59254.2,59933.5,11648.894,696762364.6713
2024-04-30 21:00:00,59933.5,60378.0,59925.3,60146.3,4380.111,263634027.4805
2024-04-30 22:00:00,60146.3,61049.0,60124.3,60562.8,7870.588,477230125.8307
2024-04-30 23:00:00,60562.8,60915.6,60376.0,60655.9,2720.286,164920436.3424
2024-05-01 00:00:00,60655.9,60820.0,60031.8,60213.5,5591.462,337546363.9549
2024-05-01 01:00:00,60213.5,60380.0,59800.1,60112.5,5227.323,314105353.0898
2024-05-01 02:00:00,60112.5,60159.4,59550.0,59910.0,6856.557,409744766.046
2024-05-01 03:00:00,59910.0,60299.0,59883.0,60222.9,2414.526,145079828.2622
2024-05-01 04:00:00,60222.9,60333.0,60166.8,60258.9,2089.476,125891940.8691
2024-05-01 05:00:00,60258.9,60295.8,59921.1,60037.4,3444.678,206939857.9973
2024-05-01 06:00:00,60037.4,60103.5,59480.5,59514.9,5041.724,301307720.6615
2024-05-01 07:00:00,59514.9,59559.0,57016.5,57474.0,41978.174,2438985319.113
2024-05-01 08:00:00,57474.0,57580.7,56505.0,57144.2,23649.52,1348437523.5853
2024-05-01 09:00:00,57144.2,57621.2,57006.0,57080.3,9805.669,561797080.7918
2024-05-01 10:00:00,57080.3,57750.0,56850.0,57747.9,9850.073,564309476.851
2024-05-01 11:00:00,57747.9,57892.0,57420.9,57870.1,5512.627,317827870.2953
2024-05-01 12:00:00,57870.1,58265.7,57700.0,57941.8,9334.978,541669139.813
2024-05-01 13:00:00,57941.8,57976.9,57188.3,57271.8,10139.457,583343061.7763
2024-05-01 14:00:00,57271.8,57568.3,57069.3,57462.4,9442.319,541185841.5494
2024-05-01 15:00:00,57462.4,57496.8,56636.5,56860.6,9416.292,536458559.5809
2024-05-01 16:00:00,56860.6,57437.2,56723.5,57022.6,7225.148,412449187.9104
2024-05-01 17:00:00,57022.6,57700.0,56580.7,57406.7,7850.27,448725242.9695
2024-05-01 18:00:00,57406.7,59455.2,57293.5,58887.7,28390.067,1656106087.2282
2024-05-01 19:00:00,58887.7,59243.7,56852.7,56936.4,24973.622,1444300139.7408
2024-05-01 20:00:00,56936.4,57522.0,56723.9,57330.0,10189.985,582774064.3409
2024-05-01 21:00:00,57330.0,58134.5,57224.2,57877.6,6858.316,396037504.0182
2024-05-01 22:00:00,57877.6,58192.6,57823.1,57843.7,3606.586,209131586.9622
2024-05-01 23:00:00,57843.7,58540.0,57786.9,58298.5,5537.076,322333583.5715
2024-05-02 00:00:00,58298.5,58560.0,57600.6,57721.4,6427.835,373046807.7388
2024-05-02 01:00:00,57721.4,57856.0,56887.3,57083.0,8633.36,494629431.027
2024-05-02 02:00:00,57083.0,57629.2,57075.3,57435.1,4517.515,259020901.3632
2024-05-02 03:00:00,57435.1,57670.0,57360.0,57412.9,3063.108,176140634.9511
2024-05-02 04:00:00,57412.9,57625.0,57284.5,57375.1,2375.218,136437513.6999
2024-05-02 05:00:00,57375.1,57524.8,57163.8,57462.3,3091.997,177342555.1451
2024-05-02 06:00:00,57462.3,57724.9,57387.0,57615.0,3640.748,209638660.8148
2024-05-02 07:00:00,57615.0,57927.2,57605.0,57651.3,3606.558,208264220.255
2024-05-02 08:00:00,57651.3,57966.1,57578.1,57816.1,3790.341,219165896.0072
2024-05-02 09:00:00,57816.1,57890.3,57622.5,57783.4,2503.775,144568137.4924
2024-05-02 10:00:00,57783.4,57891.9,57518.5,57777.9,3416.041,197215232.3751
2024-05-02 11:00:00,57777.9,58650.0,57761.6,58524.3,13990.685,815487005.0367
2024-05-02 12:00:00,58524.3,59060.0,58399.5,58516.3,12160.481,714555336.1604
2024-05-02 13:00:00,58516.3,58749.5,58194.1,58417.3,8897.395,520108278.9266
2024-05-02 14:00:00,58417.3,59277.2,58250.0,59014.6,13507.321,793840950.7265
2024-05-02 15:00:00,59014.6,59428.7,58935.0,59225.4,6408.017,379456804.886
2024-05-02 16:00:00,59225.4,59283.6,58902.0,58985.0,3482.008,205551473.9496
